filename,description
video1620.wav,a large group of people chant and whistle in the distance
video1621.wav,a man is speaking while music is playing in the background
video1623.wav,a crowd of people are cheering and yelling
video1625.wav,a woman is giving a speech while others are talking in the background
video1626.wav,a crowd of people are laughing and talking in the background
video1627.wav,a woman is giving a speech over and over
video1628.wav,music is playing and a crowd is cheering
video1629.wav,a man is speaking and then another woman is talking
video1631.wav,a man is speaking while waves are crashing in the background
video1632.wav,a person is playing a song with a drum
video1633.wav,music is playing in the background while a person is walking
video1634.wav,a man is speaking while a heavy object is being dragged across a hard surface
video1635.wav,a man is singing a song while a person sings in the background
video1636.wav,a woman is speaking while a car is driving in the background
video1638.wav,a man is speaking while a race car is racing by
video1639.wav,a man is speaking while a machine is running in the background
video164.wav,a crowd of people are cheering and yelling loudly
video1640.wav,a group of people are talking and laughing while music plays in the background
video1641.wav,a woman is speaking over an intercom to a radio station
video1642.wav,a group of people are talking to each other while music plays in the background
video1643.wav,a man is speaking while a phone is ringing in the background
video1644.wav,a man is speaking over a tannoy system in the background
video1645.wav,a man is singing a song and a person is rapping while music is playing in the background
video1646.wav,a man is speaking while waves are crashing in the background
video1647.wav,music is playing and a person is walking on a beach
video1648.wav,a person is walking on a hard surface at a steady pace
video1649.wav,a man is singing a song with a beat
video165.wav,a woman is speaking while music is playing in the background
video1650.wav,a man is singing a song and a woman is speaking
